ID	Waveform	PeriodMean	PeriodStdDev	PhaseMean	PhaseStdDev	NadirMean	NadirStdDev	Mean	Std_Dev	Max	Min	Max_Amp	FC	IQR_FC	NumBoots	TauMean	TauStdDev
wnoise_305	cosine	24.0	0.0	21.8338108207	4.28170948431	20.4391183702	2.00102531468	0.0661000344579	0.869788446444	1.64438244126	-2.17198439758	3.81636683884	-0.757087593765	-2.2862213044	10	0.3708082562	0.0936108219274
wnoise_964	cosine	24.0	0.0	11.5862651258	1.50791613684	8.15102336177	3.94237143622	-0.00921916761031	0.85368004792	2.34867128047	-1.46688397803	3.8155552585	-1.60112954784	-0.864944254031	10	0.370706787287	0.093294270316
wnoise_281	cosine	24.0	0.0	13.7710034118	4.84583349046	11.7300156114	3.17442095631	0.269499369923	0.956232509608	2.0207608265	-1.47219523833	3.49295606483	-1.37261741778	-2.04498709438	10	0.37010530368	0.0661372309186
wnoise_455	cosine	24.0	0.0	5.05277481995	2.02072356549	1.72232931673	3.30071060722	0.140102405206	0.909931597723	2.47992416679	-1.09796080204	3.57788496883	-2.25866366284	-1.61426729094	10	0.370104264757	0.0839459511953
wnoise_70	cosine	24.0	0.0	22.0	3.86084803747	1.08578982111	2.22726497888	0.12068384069	1.16607215568	2.19972416892	-2.3009649947	4.50068916362	-0.956000710131	-1.80946996813	10	0.370026166106	0.0938519481126
wnoise_24	cosine	24.0	0.0	5.08390563374	3.6625594079	22.8338108207	2.86702723195	-0.298499687603	1.1943655822	2.11817051788	-2.44356565426	4.56173617214	-0.866835934687	-0.528936753068	10	0.369959382408	0.0636665603779
wnoise_202	cosine	24.0	0.0	11.7262263099	4.42544058766	19.7710034118	4.84583349046	-0.192118313351	1.09647462869	2.53523691135	-1.86798286392	4.40321977527	-1.35720565767	-0.489224065651	10	0.36979013273	0.0919819140625
wnoise_871	cosine	24.0	0.0	16.3956881074	3.77838174454	20.2105371226	3.45409528853	-0.315080608744	0.954032421515	0.903009752999	-2.57052257855	3.47353233155	-0.351294231194	-0.687822006575	10	0.369735111365	0.0902332398728
wnoise_284	cosine	24.0	0.0	8.43911837024	2.86381839429	4.06822544533	2.89655864985	-0.473167600731	0.900865714035	1.57436787316	-1.71423167857	3.28859955173	-0.918410208399	-0.146964498958	10	0.369683745569	0.1150370433
wnoise_998	cosine	24.0	0.0	8.54200682361	3.18012436223	6.0	3.86084803747	-0.118818543366	0.911439322954	2.31417788328	-1.32243287912	3.6366107624	-1.74993976618	-0.399195737197	10	0.369591292181	0.0552068183586
wnoise_406	cosine	24.0	0.0	9.32954318469	4.89611026658	10.9562486138	3.8263534795	-0.303763902779	1.16032724156	1.52828787507	-3.98752824847	5.51581612354	-0.383266971377	-0.53305670669	10	0.369453900625	0.0732079151069
wnoise_826	cosine	24.0	0.0	15.3236566785	2.72363685887	18.7916084561	3.0370309362	0.132443960591	1.060189282	2.15834734476	-1.90850363408	4.06685097884	-1.13091078593	-1.6406908702	10	0.36898563	0.0775930619027
wnoise_763	cosine	24.0	0.0	3.6088840807	0.799572224589	5.49406070207	3.509093144	-0.116793364145	1.21752532887	2.05582189614	-2.78828551548	4.84410741162	-0.73730680905	-0.557393724612	10	0.368955898522	0.0762362461052
wnoise_725	cosine	24.0	0.0	6.28556972399	3.72636717642	7.08083074325	1.79540819318	-0.18738414754	0.865047368735	1.71315393648	-1.89431250487	3.60746644135	-0.904367115814	-0.883353858533	10	0.368947948749	0.0356820222719
wnoise_746	cosine	24.0	0.0	3.81699648905	2.80081156319	6.34724794019	1.17303726841	0.0111516130757	0.871242982568	1.99517479868	-2.24915535904	4.24433015772	-0.887077360246	-1.64776671667	10	0.368574095214	0.0705866561977
wnoise_990	cosine	24.0	0.0	8.0	3.73730363803	11.2045024861	4.60393060706	0.529518402802	1.09401017931	2.69298571236	-2.00850601071	4.70149172307	-1.34079046714	-6.15061812692	10	0.36828352635	0.064756034574
wnoise_412	cosine	24.0	0.0	14.5207421669	4.08134827438	22.4725775387	4.40858697099	-0.180381610252	0.997654000304	1.42844105328	-1.8349917681	3.26343282138	-0.778445483033	-0.753741669016	10	0.368261217545	0.0655552355083
wnoise_897	cosine	24.0	0.0	0.273773690058	5.35593866438	7.1582439418	7.2213673211	-0.183936352112	1.29585977212	1.63265290833	-3.16274719268	4.79540010101	-0.516213534901	-1.47677962591	10	0.368259695011	0.0634610822948
wnoise_264	cosine	24.0	0.0	16.8996430253	4.31715550224	19.1582439418	2.91412640947	0.0230497410417	1.0105708874	2.21738773619	-1.94809887976	4.16548661595	-1.13823161608	-1.20335780443	10	0.368079630271	0.0592065159235
wnoise_450	cosine	24.0	0.0	9.80658606819	0.596793177502	11.612164957	2.142827241	0.426580426329	1.01708972093	3.2581636141	-1.44053978821	4.69870340231	-2.26176579138	-57.4492218867	10	0.36794772877	0.0876053403458
wnoise_300	cosine	24.0	0.0	8.95624861379	3.8263534795	5.73985369262	4.25406434878	-0.00243988158979	1.07537683745	1.79077258892	-2.36431413022	4.15508671914	-0.757417369389	-0.773144278429	10	0.367936012222	0.0570313866869
wnoise_140	cosine	24.0	0.0	3.3511449334	4.94193612317	11.1112640359	3.5420520761	-0.025877913476	0.965609288623	1.75018829397	-2.46110821303	4.211296507	-0.71113829319	-1.36673327922	10	0.367904996286	0.0733905709447
wnoise_839	cosine	24.0	0.0	13.9311152688	2.94459663677	10.0	3.86084803747	-0.00238573345337	0.980532945098	2.07941313539	-2.36231459304	4.44172772843	-0.880243952908	-1.19650100931	10	0.367886137676	0.0899580120543
wnoise_154	cosine	24.0	0.0	14.0	4.98455474804	17.6321171897	3.48670402781	-0.241884807305	0.944787104291	1.13991603756	-1.6828717647	2.82278780226	-0.677363576638	-0.724214699523	10	0.367849402441	0.0715953626637
wnoise_149	cosine	24.0	0.0	23.612164957	2.142827241	2.0	2.55175245616	0.0480017197074	0.871754173306	1.94795380141	-1.67616584806	3.62411964947	-1.16214860461	-1.4709068606	10	0.367572371233	0.0677620366741
wnoise_159	cosine	24.0	0.0	18.9429159569	4.73313688147	15.4940607021	3.509093144	0.0242800593589	0.859647892152	1.46323323065	-1.36908326157	2.83231649222	-1.06876862184	-1.49923161356	10	0.367370086888	0.0636963013196
wnoise_82	cosine	24.0	0.0	13.612164957	2.142827241	15.1745425743	2.01386029309	0.125777349604	0.966717461708	2.10176725312	-1.35233405127	3.45410130439	-1.55417757258	-1.70470195445	10	0.367179703158	0.0921635145938
wnoise_534	cosine	24.0	0.0	2.1208809712	5.00775909672	8.1208809712	5.00775909672	0.081024186331	0.849728294278	2.51480575429	-1.40735424576	3.92216000005	-1.78690316377	-0.826129096174	10	0.36704089968	0.0887696064291
wnoise_80	cosine	24.0	0.0	9.07347425013	3.08884297622	7.44679842018	1.2665331064	-0.127729703402	1.00462229244	1.89833761436	-2.14727534911	4.04561296347	-0.884068088961	-0.657525279715	10	0.366695720337	0.0839491630054
wnoise_131	cosine	24.0	0.0	3.4137348742	8.95234213026	18.1582439418	6.4834369764	0.169874311219	1.09283695819	1.59365171226	-2.78976855792	4.38342027018	-0.571248718011	-5.60142462283	10	0.366684109262	0.0674149398865
wnoise_206	cosine	24.0	0.0	0.771003411805	3.65635217916	21.8600388159	3.65015371157	0.239666834543	0.847129960656	1.53223183268	-1.98856951259	3.52080134527	-0.770519623769	-3.19339353148	10	0.366407244984	0.102955540117
wnoise_790	cosine	24.0	0.0	8.49128398584	5.24308098603	4.49850456587	4.58102551403	0.00545150417916	0.765603747035	1.70690523864	-1.586813335	3.29371857364	-1.07568117874	-0.752454789292	10	0.366239410707	0.111614525755
wnoise_532	cosine	24.0	0.0	5.30859444253	5.12417284751	7.81798331773	4.58102551403	0.359442693761	0.914594271486	2.03446696525	-1.5398156923	3.57428265755	-1.32124057147	-42.7109391394	10	0.3661524988	0.0541179637706
wnoise_836	cosine	24.0	0.0	15.4579931764	3.18012436223	20.3143335969	3.8087254657	0.0993412271518	0.899733867141	2.29512077836	-1.64397504236	3.93909582072	-1.39608006157	-1.63809077271	10	0.3661350403	0.0541142901511
wnoise_758	cosine	24.0	0.0	5.05135580163	4.39511658585	3.23949417797	2.3608569236	0.100512266855	1.03759788975	2.00163408522	-2.59699892103	4.59863300625	-0.770748909062	-1.99448144736	10	0.365811081926	0.0980458691992
wnoise_111	cosine	24.0	0.0	21.6321171897	3.48670402781	18.184738286	6.11944293698	0.456029603801	1.08954540294	2.53658895644	-1.61063343725	4.14722239369	-1.57490146285	-2.0170959669	10	0.365679289143	0.114623059779
wnoise_924	cosine	24.0	0.0	19.3402606241	7.64386667702	18.4137348742	1.50791613684	-0.0542622844887	0.952386990593	1.80109028019	-2.00852500373	3.80961528392	-0.896722857244	-0.77305821021	10	0.365433567064	0.0578966524839
wnoise_872	cosine	24.0	0.0	7.87095422863	5.19463492227	22.4611415953	3.62354046283	0.0308326738258	1.14039607809	1.97692781697	-2.56709004463	4.5440178616	-0.770104586361	-2.44507517782	10	0.36519880134	0.051796839431
wnoise_908	cosine	24.0	0.0	13.5862651258	3.9462284707	18.8709542286	4.10743728089	-0.18856378521	0.784155436846	1.27973570022	-1.91028984883	3.19002554905	-0.669917029085	-0.572250000478	10	0.365189730504	0.156804099676
wnoise_929	cosine	24.0	0.0	13.4137348742	5.068126883	17.5087160142	2.69509115014	0.0584071888624	0.820428091118	1.43485304662	-1.73329498664	3.16814803326	-0.827818148486	-1.96490507755	10	0.364815318186	0.0793508616626
wnoise_680	cosine	24.0	0.0	19.8926979669	4.64774912159	23.5665009257	4.1144647718	-0.0742646979363	1.09643580741	2.10818277806	-2.36491629355	4.47309907161	-0.891440760001	-1.3376391078	10	0.364583163614	0.0891686978026
wnoise_52	cosine	24.0	0.0	9.27377369006	4.3096273641	7.38880400466	3.68676998156	-0.384657743944	0.814249497744	0.922807768121	-2.5440974493	3.46690521742	-0.362725008185	-0.401776196238	10	0.364477861928	0.0737129891598
wnoise_235	cosine	24.0	0.0	22.0	4.4973750031	15.0	3.98970975711	-0.0127776147049	0.903054849068	1.85838848363	-1.51372856631	3.37211704994	-1.22768937905	-0.826875953082	10	0.364289024341	0.0698027119432
wnoise_333	cosine	24.0	0.0	9.27377369006	6.22890599832	20.5362540352	4.98033611217	0.138044589507	0.875425466016	2.22072590593	-1.65914667044	3.87987257637	-1.33847473855	-1.87781397723	10	0.364124755014	0.0961077651991
wnoise_368	cosine	24.0	0.0	17.4236753662	4.01113418425	4.571978816	5.1645423968	-0.248214912051	0.956121382431	1.8485676521	-2.03073204742	3.87929969952	-0.910296193163	-0.693650481696	10	0.363791167465	0.110890235934
wnoise_32	cosine	24.0	0.0	6.0	2.55175245616	8.0	2.55175245616	0.0984947257247	1.24568748388	2.82463842537	-2.08532756248	4.90996598785	-1.35452984758	-1.52319346971	10	0.36376760875	0.0899164703582
wnoise_916	cosine	24.0	0.0	1.87095422863	5.19463492227	6.80739391868	3.53855924253	0.0874240918118	0.899695315422	2.74533229577	-1.37053275832	4.11586505409	-2.00311322667	-0.773896644563	10	0.363752083412	0.0888123430636
wnoise_711	cosine	24.0	0.0	13.1582439418	5.64993487287	18.6989156392	5.69800099653	-0.336272184211	0.92763979765	1.29949164963	-1.82178333777	3.1212749874	-0.713307462358	-0.258819430956	10	0.363750729989	0.0748546090061
wnoise_384	cosine	24.0	0.0	3.47257753873	5.43588355652	6.0	3.09863050875	0.44105440357	0.92915217041	2.20051455639	-1.41626518926	3.61677974565	-1.5537447175	-5.48382728246	10	0.363577104873	0.161234863392
wnoise_193	cosine	24.0	0.0	14.4137348742	1.50791613684	12.7110951776	5.59148061681	-0.0541241141368	0.802581067973	1.43570064851	-2.17873943944	3.61444008795	-0.658959314969	-0.841784999259	10	0.363561510562	0.0721885237481
wnoise_143	cosine	24.0	0.0	1.52499891007	2.50703622491	3.61216495704	2.142827241	-0.1047790335	1.06201124807	1.9193526063	-1.97100062952	3.89035323582	-0.973796039206	-1.08740051088	10	0.363439817618	0.0685247587251
wnoise_736	cosine	24.0	0.0	16.6597393759	4.47204725982	0.491283985838	5.24308098603	-0.11532036393	1.0263617911	1.596418006	-1.86422561962	3.46064362562	-0.856343775774	-1.13307183029	10	0.36333817611	0.0969426131452
wnoise_587	cosine	24.0	0.0	7.20450248613	5.50433752748	12.0	5.17086284057	0.0934784183645	0.902963227624	1.85188080426	-1.39244584768	3.24432665194	-1.32994816807	-1.70590977488	10	0.363011680619	0.0611370580341
wnoise_712	cosine	24.0	0.0	12.6265707437	5.25450157294	19.4725775387	5.43588355652	0.103185723128	1.06828619302	2.02650116274	-2.38143431952	4.40793548226	-0.85095824232	-1.77469596528	10	0.362845042146	0.0555948811445
wnoise_533	cosine	24.0	0.0	7.09498113996	4.60749345624	18.3194787519	4.9072017935	-0.0262666322687	0.818287967898	1.53272846382	-1.4864608775	3.01918934132	-1.0311260034	-1.03039603268	10	0.362712776796	0.0716512331976
wnoise_572	cosine	24.0	0.0	3.43074278774	1.55978907246	23.2141860296	2.55261179363	-0.302670927922	0.899631938235	1.60651804598	-1.96783977761	3.57435782359	-0.816386610464	-0.543448690045	10	0.362711177833	0.0877305341153
wnoise_8	cosine	24.0	0.0	2.27767068327	3.30071060722	21.571978816	4.06931286695	0.137092142657	0.995072131223	1.66417296184	-2.77737124577	4.44154420761	-0.599189958625	-2.05089455159	10	0.362684043736	0.0855311925851
wnoise_429	cosine	24.0	0.0	12.6989156392	1.77180102048	10.0554274834	1.52596294926	0.0546704318372	1.48572604391	4.37458429436	-2.85502079153	7.22960508589	-1.53224253474	-1.28073327721	10	0.362567252977	0.13713407461
wnoise_174	cosine	24.0	0.0	20.8791190288	4.90571246541	16.4137348742	5.37323247311	0.0188639004894	0.9996268651	1.65355380771	-2.19139108491	3.84494489262	-0.754568100188	-2.02521946373	10	0.362516665888	0.0472321050416
wnoise_501	cosine	24.0	0.0	22.4334990743	4.1144647718	1.10035697466	4.31715550224	-0.136741731602	0.997644810429	1.63825367921	-1.66662512068	3.30487879989	-0.982976710768	-0.858373102584	10	0.362511214375	0.0982940315074
wnoise_500	cosine	24.0	0.0	14.4492022534	2.15954495352	12.4355391871	1.94070259347	-0.207753523056	1.16453161043	2.1013769633	-2.37451430325	4.47589126655	-0.88497128041	-1.19112195366	10	0.362234474236	0.101893636137
wnoise_272	cosine	24.0	0.0	12.1582439418	4.11149267446	22.8833792475	5.21696607668	0.0504941552493	1.18450281144	2.1161871674	-2.16104601939	4.27723318679	-0.979242065376	-1.57260631078	10	0.361973762998	0.0549263436685
wnoise_344	cosine	24.0	0.0	12.0821024194	4.78473382442	10.61275947	5.35406796454	0.138046724984	0.965805675615	2.15232140784	-1.57384769832	3.72616910616	-1.36755380469	-1.53797029363	10	0.361798159324	0.0704529671446
wnoise_651	cosine	24.0	0.0	6.6661896285	3.02579477392	16.1582439418	4.11149267446	-0.0448409978586	0.850530350283	1.58323967084	-1.66788533103	3.25112500187	-0.949249712426	-0.590111879383	10	0.361776738683	0.0500420376908
wnoise_690	cosine	24.0	0.0	12.7710034118	5.79614468216	21.6914055575	6.03078256369	-0.0761401639013	0.839240420726	2.11332537163	-1.55154603055	3.66487140218	-1.36207713469	-0.793300034408	10	0.361507409238	0.0802511745547
wnoise_700	cosine	24.0	0.0	18.0	5.36293718694	14.2823106084	2.10948625769	-0.0444831261271	0.695680613402	1.12242519851	-1.42570019163	2.54812539014	-0.787279966082	-1.52049429578	10	0.361469596141	0.0402362639617
wnoise_995	cosine	24.0	0.0	18.4391183702	4.92244697569	9.27377369006	6.22890599832	0.231279063402	0.70027063876	1.45080932694	-1.20810801064	2.65891733758	-1.20089372321	-2.55745109791	10	0.361372661653	0.0615645210914
wnoise_927	cosine	24.0	0.0	20.3402606241	7.4325621873	18.0	10.2771629079	0.26366737223	0.756007116995	1.91030079989	-1.25366526917	3.16396606906	-1.52377261049	-4.45156734229	10	0.361205825608	0.100306641154
wnoise_452	cosine	24.0	0.0	19.714430276	3.72636717642	18.2984258731	2.46307284154	-0.102896848241	0.71336425797	1.3097171348	-1.56924246051	2.87895959531	-0.834617446162	-0.858313209515	10	0.360748658909	0.0659915019166
wnoise_445	cosine	24.0	0.0	10.3472479402	1.17303726841	10.0588426645	6.51940743505	-0.0956240272096	0.958352589969	2.27619317327	-1.96591028202	4.24210345529	-1.15783166408	-0.711812314379	10	0.360384659942	0.0582117531572
wnoise_852	cosine	24.0	0.0	3.68052124814	4.9072017935	10.3402606241	4.1004255372	-0.0484950866849	1.35424828245	2.55355426442	-2.27603816312	4.82959242754	-1.12192945874	-1.16208531274	10	0.359900429345	0.083798462581
wnoise_220	cosine	24.0	0.0	21.6004069314	4.03269745429	1.93019380325	4.26144562231	0.130243405279	1.12135164279	3.2017393047	-2.82092835972	6.02266766442	-1.13499490112	-2.53015343289	10	0.359395471179	0.0745791524138
wnoise_555	cosine	24.0	0.0	5.17842584338	3.20805328475	8.59655170431	4.13374564003	-0.0106572066142	1.10883928667	1.87041164767	-2.4139411332	4.28435278087	-0.774837307317	-1.25166255008	10	0.359355536025	0.0725552937196
wnoise_641	cosine	24.0	0.0	8.61403431413	4.09126793203	6.82457143671	2.36648568331	-0.148905484473	1.10392107785	2.17248865346	-2.80629820347	4.97878685693	-0.774147469707	-1.09064060077	10	0.359318131553	0.0527746126995
wnoise_775	cosine	24.0	0.0	7.24600450173	6.99871976802	15.5862651258	5.62154316678	0.353620102108	1.39845406962	3.32996069005	-2.9473896196	6.27735030965	-1.12979996533	-5.37494113946	10	0.359284308929	0.07151254058
wnoise_189	cosine	24.0	0.0	18.1290457714	5.19463492227	5.91017604704	4.0514869356	0.378841142582	1.12417829796	3.90953681205	-1.19403459815	5.1035714102	-3.27422406194	-2.57759725737	10	0.359260686238	0.0730789560385
wnoise_780	cosine	24.0	0.0	8.8791190288	5.3163303395	11.0	6.07050356027	0.352626918837	0.915368172657	2.05586612337	-1.67240420744	3.72827033081	-1.22928782063	-2.51191293867	10	0.358736262846	0.0909542408448
wnoise_664	cosine	24.0	0.0	13.5014954341	4.58102551403	9.04784136218	4.15314799149	0.269493544468	1.22505356684	2.97692023763	-1.96650427009	4.94342450772	-1.51381325884	-2.62459440144	10	0.358638952071	0.0752728647118
wnoise_366	cosine	24.0	0.0	0.795497513868	0.984781760655	22.2151853145	1.86166372673	-0.186128567122	1.14779491148	1.76943228193	-3.62523806389	5.39467034582	-0.488087196136	-0.840399032667	10	0.358340347923	0.0856101937662
wnoise_554	cosine	24.0	0.0	4.74552919705	4.72663094618	2.45342729909	2.81916759233	-0.256576336751	1.01518446233	2.43644096967	-2.17999391212	4.61643488179	-1.11763659344	-0.631303865677	10	0.358250712031	0.0667992398803
wnoise_418	cosine	24.0	0.0	12.0	7.48770719355	18.8996430253	4.31715550224	0.206511198055	0.781842179054	1.51994902226	-1.33393859141	2.85388761367	-1.13944452319	-5.11817408352	10	0.358248138815	0.0457083025251
wnoise_548	cosine	24.0	0.0	4.56925721226	1.55978907246	1.42492084609	4.41970254912	-0.0209929141071	1.07928074369	2.49798948729	-1.74047925981	4.2384687471	-1.43523082692	-1.06514023103	10	0.357954134119	0.0603985156176
wnoise_414	cosine	24.0	0.0	17.8338108207	4.28170948431	20.5274224613	8.2448966714	-0.211810341942	0.805231112694	1.48132890261	-1.26803455864	2.74936346125	-1.16820862059	-0.548771697439	10	0.35721869319	0.115730024612
wnoise_969	cosine	24.0	0.0	14.5274224613	1.79807067609	4.77100341181	6.84793408582	0.293209527617	0.968718999601	3.11328129949	-1.36532016705	4.47860146654	-2.28025731592	-2.62863076557	10	0.357214802938	0.0619005439915
wnoise_123	cosine	24.0	0.0	8.70040772516	2.90298696756	2.67819884155	3.24183107044	0.193720866396	0.893787742438	2.01493384735	-1.57285930878	3.58779315613	-1.28106426055	-1.91854316681	10	0.35693226838	0.0739058504324
wnoise_187	cosine	24.0	0.0	9.0	6.28021715067	8.7666808658	3.00161985577	-0.156290051055	1.09220493076	1.83848698732	-2.62242594042	4.46091292774	-0.701063453874	-0.793973378844	10	0.356809360948	0.0883940651013
wnoise_912	cosine	24.0	0.0	13.8791190288	5.84629846591	0.288904822439	4.59907213783	0.365510968659	1.06013230359	2.42490570684	-2.06699062699	4.49189633383	-1.17315757274	-3.64448577703	10	0.356600907683	0.0831006547292
wnoise_399	cosine	24.0	0.0	7.28890482244	6.35344080557	12.0	3.39806974164	0.270349757139	0.964852083565	1.7989275514	-1.28464850066	3.08357605206	-1.4003266656	-8.07626681367	10	0.356223565067	0.0606594298079
wnoise_191	cosine	24.0	0.0	7.07347425013	3.08884297622	10.0	4.4973750031	0.217863932527	0.896087588013	2.06909772426	-1.05624708282	3.12534480708	-1.95891449824	-2.78123989576	10	0.356203226338	0.0315141719646
wnoise_382	cosine	24.0	0.0	22.0	5.56193994947	12.2737736901	5.35593866438	-0.533294202931	0.711473414453	1.14910091083	-1.75072143628	2.89982234711	-0.656358508565	-0.11013938511	10	0.356099744037	0.0900053134373
wnoise_720	cosine	24.0	0.0	8.72622630994	4.3096273641	9.1582439418	1.61053642225	0.254847416104	1.12346919616	3.19766271826	-1.66638697428	4.86404969254	-1.91891965529	-1.81473942785	10	0.356039907962	0.0553374300165
wnoise_687	cosine	24.0	0.0	7.04784136218	4.15314799149	8.77100341181	5.79614468216	-0.0609347389321	1.18050959241	2.26565239786	-2.6729781511	4.93863054896	-0.84761351189	-0.740120034035	10	0.355603564825	0.105196514303
wnoise_914	cosine	24.0	0.0	21.0	5.26777551663	7.0	7.55495833171	-0.0879119539337	1.02262922708	1.78554762913	-2.04682991729	3.83237754642	-0.872347826288	-1.01296934265	10	0.355600027421	0.0652617407499
wnoise_579	cosine	24.0	0.0	3.37342925631	7.54570893159	10.4725775387	4.40858697099	-0.364865785149	1.04523746071	1.90474234539	-1.97672083711	3.8814631825	-0.963586921143	-0.456667611589	10	0.355295243001	0.0571767139156
wnoise_232	cosine	24.0	0.0	4.79549751387	0.984781760655	13.3911159193	6.33091171964	0.241360546234	0.82088711323	1.71679003625	-1.74003258043	3.45682261668	-0.9866424661	-3.51014932579	10	0.355101246305	0.0719195184402
wnoise_90	cosine	24.0	0.0	15.612164957	2.142827241	13.612164957	2.142827241	-0.128844145404	0.916778793969	1.38350611928	-2.08782366206	3.47132978134	-0.66265467933	-1.11014221823	10	0.35504653004	0.0727333227862
wnoise_423	cosine	24.0	0.0	1.09498113996	4.60749345624	2.59216071758	0.919231468683	-0.214549258578	1.14866217611	1.51123236033	-2.47723544773	3.98846780806	-0.61004793134	-0.569191951359	10	0.355008417538	0.0493376039057
wnoise_661	cosine	24.0	0.0	11.5608816298	2.00102531468	9.90860296024	5.10123717241	0.00123483472571	1.01494192588	2.12323402579	-1.78678716346	3.91002118925	-1.18829711183	-1.27597979029	10	0.354752090966	0.0635554896736
wnoise_890	cosine	24.0	0.0	20.7954975139	0.984781760655	19.6914055575	4.51013413297	0.399040710739	1.13186046505	2.79655457597	-1.60487954611	4.40143412208	-1.74253238054	-3.87068960275	10	0.354686979607	0.0387777564121
wnoise_750	cosine	24.0	0.0	6.29486912629	5.55411034318	22.1208809712	5.84629846591	-0.0786911996714	1.02643834435	1.73046914435	-2.23247080082	3.96293994517	-0.7751362946	-1.05761611234	10	0.35467134026	0.0792513968708
wnoise_393	cosine	24.0	0.0	1.52074216686	2.55816590109	21.0734742501	3.08884297622	-0.0682658709381	1.08625309237	2.17639426625	-2.52668315682	4.70307742307	-0.861364140722	-1.01456393205	10	0.354562191465	0.0597945271621
wnoise_556	cosine	24.0	0.0	16.5750791539	4.41970254912	19.4806480773	4.70894984227	-0.00521831388458	0.922410472538	1.54927166215	-2.28960175933	3.83887342148	-0.676655516985	-2.96913441045	10	0.354476905602	0.0773751015563
wnoise_327	cosine	24.0	0.0	19.1896497691	4.35865661078	19.0	2.74282281146	-0.482880688885	0.675903242801	1.25648452057	-1.76941265298	3.02589717355	-0.710113900482	0.249872691157	10	0.354421221514	0.0757903770069
wnoise_729	cosine	24.0	0.0	8.24600450173	3.08884297622	6.06425043547	3.96737988367	0.0946085056457	1.16764382544	2.28672041543	-3.35939516117	5.6461155766	-0.680694085013	-1.56533718758	10	0.354023540536	0.0653766660685
wnoise_963	cosine	24.0	0.0	8.0	4.98455474804	11.254470803	4.72663094618	-0.0346377489215	0.869144375968	1.38091209918	-2.2066887515	3.58760085068	-0.625784718502	-0.933187555606	10	0.353923866491	0.0813633432547
wnoise_715	cosine	24.0	0.0	6.22899658819	7.26705158352	14.3402606241	8.02150455026	0.11783880516	0.871657542866	1.74700672346	-1.75285115572	3.49985787918	-0.996665756678	-2.23764636276	10	0.353560041955	0.0568087207524
wnoise_519	cosine	24.0	0.0	19.6989156392	4.72800427212	1.09778831955	2.96307979919	-0.352615417125	0.687080164834	1.59310919369	-1.85090269707	3.44401189076	-0.860720121167	-0.14372478786	10	0.353473282746	0.053889444604
wnoise_907	cosine	24.0	0.0	11.2737736901	4.3096273641	9.73985369262	2.99925139024	0.193477203687	1.16895616772	1.76571709523	-2.44821666341	4.21393375864	-0.721225830058	-2.02199399668	10	0.353003111664	0.0787812395859
wnoise_375	cosine	24.0	0.0	8.0	6.57992211072	8.29486912629	5.55411034318	0.238263601603	0.922820076577	1.58604714068	-1.6777537892	3.26380092988	-0.945339626642	-19.0563988623	10	0.352606382681	0.0712986528452
wnoise_55	cosine	24.0	0.0	1.22899658819	3.65635217916	16.2045024861	6.35695859477	-0.412029709223	1.03738438974	1.5315353723	-2.30844968488	3.83998505718	-0.663447586634	-0.337002059472	10	0.351813964026	0.110648022685
wnoise_854	cosine	24.0	0.0	10.7539954983	4.43329921063	12.0	6.15326334987	-0.0210956297438	0.836153807809	1.69489720034	-2.21071755009	3.90561475043	-0.766672884228	-0.891259198126	10	0.351131386395	0.102749764287
wnoise_722	cosine	24.0	0.0	8.8791190288	2.42134376531	11.8215741566	2.66568729784	-0.00960874551976	1.07713128287	2.25965681692	-1.93793114333	4.19758796025	-1.16601501797	-0.929438384721	10	0.350916508283	0.0524026687413
wnoise_86	cosine	24.0	0.0	11.2045024861	7.72176586777	7.29486912629	3.41077647512	0.034659294188	0.993843775418	2.47321265909	-2.25068921865	4.72390187774	-1.09886902136	-1.35772509917	10	0.350824934397	0.0711102489552
wnoise_980	cosine	24.0	0.0	8.34724794019	1.17303726841	10.7262263099	1.5949481447	-0.111243044254	1.08988176288	1.48425813133	-1.83805456001	3.32231269134	-0.807515817878	-0.69574875005	10	0.350792999847	0.0869057007618
wnoise_306	cosine	24.0	0.0	18.7539954983	4.43329921063	20.7756899971	3.37183124925	-0.235122451499	0.998955381066	1.26546166814	-2.45313581561	3.71859748375	-0.515854711381	-0.533436360648	10	0.350545998814	0.107524793013
wnoise_920	cosine	24.0	0.0	19.3546944216	1.8250946313	16.167011565	2.27553950513	0.00309398066056	1.03176301659	2.20964704908	-2.26472648558	4.47437353466	-0.975679431114	-1.49111863964	10	0.350435782497	0.0934689098262
wnoise_856	cosine	24.0	0.0	9.82157415662	4.02584691109	12.7571420185	3.69928147571	0.0914676811159	1.01744218072	1.78748862836	-2.3463060821	4.13379471046	-0.761830965703	-1.79268664722	10	0.350389325574	0.0600442282488
wnoise_574	cosine	24.0	0.0	16.167011565	2.27553950513	18.5965517043	4.13374564003	-0.117613053304	1.1204187185	2.8841469577	-2.02394279962	4.90808975732	-1.42501406573	-1.03534496905	10	0.350276066077	0.0578029096132
wnoise_321	cosine	24.0	0.0	19.2737736901	6.22890599832	16.5059392979	3.509093144	0.203775199252	0.854631265775	1.93025075716	-1.28653753354	3.2167882907	-1.50034546746	-1.90534415126	10	0.350230512453	0.056442214727
wnoise_637	cosine	24.0	0.0	20.1926060813	4.75758262904	20.0734742501	3.24847461269	0.274350103567	0.995913599547	2.66265497079	-1.32026029727	3.98291526806	-2.01676516085	-1.44847749252	10	0.349997879526	0.0703826744858
